Cure_ID,Protocol_ID,Lot_ID,Lens_ID,Cavity_ID,DateTime,Precure_Duration_min,RTD1_Temp_C,RTD2_Temp_C,PID_Heater_Setpoint_C,PID_Heater_Actual_C,Pressure_psi,Humidity,Status,Operator_ID,Machine_ID,Defect_Type,Remarks
CURE00166,PRT004,LOT110,LENS0047,CAV02,8/1/25 21:50,10,123,120.96,120,119.27,38.23,50.44,Success,OP110,MC03,None,Stable cycle
CURE00167,PRT009,LOT108,LENS0103,CAV11,8/1/25 21:55,19,116.28,119.97,122,123.58,39.93,48.82,Success,OP104,MC01,None,Stable cycle
CURE00168,PRT008,LOT102,LENS0422,CAV09,8/1/25 22:00,17,124.18,115.16,119,121.67,39.61,53.18,Rework,OP105,MC02,Misalignment,Rework needed
CURE00169,PRT004,LOT116,LENS0276,CAV13,8/1/25 22:05,18,117.65,119.34,119,119.16,40.2,42.33,Fail,OP106,MC01,Scratch,Rework needed
CURE00170,PRT006,LOT119,LENS0109,CAV08,8/1/25 22:10,18,121.46,121.75,119,117.42,40.26,51.71,Success,OP109,MC02,None,Stable cycle
CURE00171,PRT005,LOT102,LENS0227,CAV11,8/1/25 22:15,11,119.2,119.09,118,119.86,42.35,44.91,Success,OP108,MC01,None,Stable cycle
CURE00172,PRT004,LOT115,LENS0269,CAV16,8/1/25 22:20,18,119.47,122.51,121,120.86,42.3,47.55,Success,OP105,MC03,None,Stable cycle
CURE00173,PRT005,LOT113,LENS0351,CAV14,8/1/25 22:25,19,116.12,119.95,118,119.33,41.59,48.1,Fail,OP105,MC05,Scratch,Rework needed
CURE00174,PRT006,LOT105,LENS0148,CAV03,8/1/25 22:30,19,116.89,116.34,118,118.34,41.9,51.32,Fail,OP106,MC01,Scratch,Rework needed
CURE00175,PRT001,LOT118,LENS0429,CAV12,8/1/25 22:35,18,121.82,123.46,121,122.28,40.68,42.63,Fail,OP104,MC03,Misalignment,Rework needed
CURE00176,PRT009,LOT112,LENS0380,CAV01,8/1/25 22:40,20,117.52,120.54,122,124.26,38.95,48.34,Rework,OP109,MC02,Misalignment,Rework needed
CURE00177,PRT009,LOT117,LENS0193,CAV02,8/1/25 22:45,14,124.9,124.85,119,119.21,44.78,44.19,Rework,OP106,MC03,Misalignment,Rework needed
CURE00178,PRT006,LOT103,LENS0269,CAV05,8/1/25 22:50,13,120.66,117.1,120,118.29,42.15,54.89,Rework,OP104,MC05,Misalignment,Rework needed
CURE00179,PRT001,LOT120,LENS0137,CAV01,8/1/25 22:55,13,118.65,117.87,120,118.74,39.4,41.62,Rework,OP105,MC01,Misalignment,Rework needed
CURE00180,PRT004,LOT118,LENS0306,CAV10,8/1/25 23:00,19,117.54,123.79,122,123.61,41.55,40.4,Success,OP110,MC04,None,Stable cycle
CURE00181,PRT010,LOT104,LENS0254,CAV08,8/1/25 23:05,16,115.95,123.23,122,122.61,43.35,50.01,Rework,OP110,MC01,Scratch,Rework needed
CURE00182,PRT010,LOT110,LENS0326,CAV20,8/1/25 23:10,12,115.3,123.31,120,122.22,38.6,51.27,Success,OP107,MC04,None,Stable cycle
CURE00183,PRT003,LOT107,LENS0284,CAV19,8/1/25 23:15,14,122.52,121.1,118,120.21,39.22,52.36,Rework,OP107,MC04,Bubble,Rework needed
CURE00184,PRT001,LOT116,LENS0323,CAV10,8/1/25 23:20,17,124.72,124.4,118,118.2,38.59,53.6,Fail,OP106,MC04,Misalignment,Rework needed
CURE00185,PRT005,LOT100,LENS0376,CAV03,8/1/25 23:25,15,119.19,123.14,118,116.35,39.2,54.66,Rework,OP103,MC05,Misalignment,Rework needed
CURE00186,PRT008,LOT101,LENS0194,CAV18,8/1/25 23:30,14,121.04,115.47,120,118.59,39.56,40.2,Fail,OP102,MC05,Bubble,Rework needed
CURE00187,PRT005,LOT109,LENS0458,CAV02,8/1/25 23:35,17,121.95,115.01,121,119,44.58,45.61,Success,OP109,MC05,None,Stable cycle
CURE00188,PRT003,LOT113,LENS0343,CAV20,8/1/25 23:40,18,121.32,124.03,119,119.46,39.8,44.8,Fail,OP102,MC03,Bubble,Rework needed
CURE00189,PRT001,LOT112,LENS0271,CAV13,8/1/25 23:45,15,123.04,120.14,118,119.65,40.23,41.13,Fail,OP101,MC01,Bubble,Rework needed
CURE00190,PRT006,LOT119,LENS0322,CAV06,8/1/25 23:50,11,115.28,118.76,120,122.18,43.55,47.38,Success,OP103,MC03,None,Stable cycle
CURE00191,PRT001,LOT107,LENS0485,CAV08,8/1/25 23:55,16,117.61,116.39,121,122.51,41.29,42.68,Rework,OP104,MC01,Scratch,Rework needed
CURE00192,PRT008,LOT120,LENS0477,CAV02,8/2/25 0:00,16,121.9,124.34,122,122.08,38.34,42.33,Rework,OP107,MC03,Misalignment,Rework needed
CURE00193,PRT009,LOT119,LENS0229,CAV02,8/2/25 0:05,16,120.26,124.92,120,118.77,42.43,51.49,Rework,OP108,MC02,Misalignment,Rework needed
CURE00194,PRT002,LOT118,LENS0256,CAV11,8/2/25 0:10,12,124.17,115,118,115.3,43.08,46.85,Rework,OP105,MC05,Bubble,Rework needed
CURE00195,PRT005,LOT111,LENS0436,CAV04,8/2/25 0:15,15,123.17,120.03,118,120.57,39.43,43.48,Fail,OP104,MC03,Misalignment,Rework needed
CURE00196,PRT005,LOT115,LENS0154,CAV09,8/2/25 0:20,20,124.33,118.1,121,120.75,39.31,43.76,Rework,OP101,MC05,Scratch,Rework needed
CURE00197,PRT009,LOT111,LENS0331,CAV13,8/2/25 0:25,17,116.81,123.17,121,119.52,40.56,47.06,Fail,OP104,MC05,Misalignment,Rework needed
CURE00198,PRT005,LOT111,LENS0466,CAV17,8/2/25 0:30,17,118.38,119.34,122,122.67,38.8,51.44,Rework,OP107,MC03,Scratch,Rework needed
CURE00199,PRT005,LOT111,LENS0338,CAV02,8/2/25 0:35,12,120.7,119.97,121,118.88,40.94,54.09,Success,OP105,MC01,None,Stable cycle
CURE00200,PRT007,LOT103,LENS0315,CAV04,8/2/25 0:40,11,123.46,116.19,121,122.42,40.85,47.12,Success,OP107,MC01,None,Stable cycle
CURE00201,PRT005,LOT118,LENS0014,CAV14,8/2/25 0:45,11,118.28,116.75,122,122.44,39.22,49.89,Rework,OP101,MC05,Scratch,Rework needed
CURE00202,PRT010,LOT116,LENS0495,CAV07,8/2/25 0:50,16,119.44,120.07,120,119.54,40.12,54.09,Rework,OP106,MC05,Scratch,Rework needed
CURE00203,PRT003,LOT109,LENS0340,CAV08,8/2/25 0:55,12,121.96,116.79,120,120.6,41.18,53.97,Rework,OP104,MC03,Scratch,Rework needed
CURE00204,PRT006,LOT104,LENS0147,CAV17,8/2/25 1:00,19,118.88,118.31,121,120.61,41.02,52.2,Fail,OP105,MC01,Bubble,Rework needed
CURE00205,PRT001,LOT100,LENS0194,CAV04,8/2/25 1:05,18,119.15,122.07,120,119.4,38.21,43.38,Rework,OP103,MC05,Scratch,Rework needed
CURE00206,PRT006,LOT109,LENS0419,CAV08,8/2/25 1:10,18,118.33,124.67,120,117.17,41.99,54.08,Success,OP106,MC03,None,Stable cycle
CURE00207,PRT010,LOT115,LENS0076,CAV02,8/2/25 1:15,14,118.74,118.23,121,123.68,42.18,45.65,Rework,OP107,MC01,Scratch,Rework needed
CURE00208,PRT009,LOT106,LENS0055,CAV12,8/2/25 1:20,15,120.19,123.29,122,120.57,44.7,43.01,Success,OP103,MC03,None,Stable cycle
CURE00209,PRT010,LOT110,LENS0322,CAV20,8/2/25 1:25,18,122.88,124.72,122,123.65,40.41,44.97,Rework,OP105,MC05,Bubble,Rework needed
CURE00210,PRT004,LOT115,LENS0196,CAV10,8/2/25 1:30,15,122.42,117.79,119,116.63,42.48,41.26,Success,OP105,MC03,None,Stable cycle
CURE00211,PRT007,LOT101,LENS0495,CAV18,8/2/25 1:35,13,124.2,124.12,120,120.39,44.05,43.87,Rework,OP103,MC04,Bubble,Rework needed
CURE00212,PRT004,LOT115,LENS0194,CAV06,8/2/25 1:40,13,124.21,119.5,119,119.25,38.65,40.51,Fail,OP110,MC05,Bubble,Rework needed
CURE00213,PRT009,LOT107,LENS0046,CAV17,8/2/25 1:45,17,121.87,119.65,121,118.76,38.28,47.74,Rework,OP106,MC05,Misalignment,Rework needed
CURE00214,PRT005,LOT115,LENS0065,CAV11,8/2/25 1:50,10,122.65,121.51,122,119.95,42.35,54.59,Rework,OP106,MC02,Misalignment,Rework needed
CURE00215,PRT004,LOT107,LENS0316,CAV05,8/2/25 1:55,19,119.52,116.97,121,122.91,43.35,43.08,Success,OP105,MC03,None,Stable cycle
CURE00216,PRT006,LOT116,LENS0148,CAV14,8/2/25 2:00,20,119.91,122.52,122,122.42,44.88,41.3,Fail,OP107,MC02,Bubble,Rework needed
CURE00217,PRT001,LOT118,LENS0168,CAV20,8/2/25 2:05,18,121.2,118.85,121,119.05,43.76,47.4,Fail,OP106,MC01,Scratch,Rework needed
CURE00218,PRT006,LOT114,LENS0303,CAV16,8/2/25 2:10,12,123.86,119.85,121,120.13,39.29,45.67,Success,OP105,MC04,None,Stable cycle
CURE00219,PRT001,LOT107,LENS0128,CAV05,8/2/25 2:15,13,115.22,116.27,120,120.51,42.19,45.32,Rework,OP105,MC05,Misalignment,Rework needed
CURE00220,PRT008,LOT105,LENS0470,CAV06,8/2/25 2:20,13,116.78,116.2,122,119.73,40.15,47.06,Fail,OP109,MC03,Bubble,Rework needed
CURE00221,PRT009,LOT115,LENS0300,CAV01,8/2/25 2:25,10,123.93,120.64,118,120.76,44.71,43.08,Success,OP102,MC02,None,Stable cycle
CURE00222,PRT006,LOT113,LENS0018,CAV05,8/2/25 2:30,12,124.17,123.75,122,120.11,40.67,44.95,Rework,OP109,MC03,Scratch,Rework needed
CURE00223,PRT009,LOT101,LENS0160,CAV06,8/2/25 2:35,11,119.68,121.25,118,118.87,38.56,41.83,Success,OP110,MC04,None,Stable cycle
CURE00224,PRT009,LOT104,LENS0374,CAV16,8/2/25 2:40,18,118.86,122.49,119,118.91,44.88,44.12,Fail,OP101,MC04,Misalignment,Rework needed
CURE00225,PRT001,LOT118,LENS0016,CAV06,8/2/25 2:45,12,116.88,121.93,119,117.29,38.14,44.09,Fail,OP101,MC01,Bubble,Rework needed
CURE00226,PRT007,LOT110,LENS0075,CAV08,8/2/25 2:50,12,122.92,117.74,120,121.11,42.67,53.74,Rework,OP105,MC02,Misalignment,Rework needed
CURE00227,PRT006,LOT120,LENS0396,CAV13,8/2/25 2:55,11,122.85,122.76,119,121.31,42.02,49.21,Success,OP106,MC04,None,Stable cycle
CURE00228,PRT006,LOT120,LENS0160,CAV11,8/2/25 3:00,10,120.04,120.36,118,118.98,41.07,40.22,Success,OP107,MC02,None,Stable cycle
CURE00229,PRT008,LOT105,LENS0446,CAV06,8/2/25 3:05,10,119.19,116.52,119,120.27,41.67,40.41,Rework,OP103,MC04,Misalignment,Rework needed
CURE00230,PRT006,LOT109,LENS0042,CAV05,8/2/25 3:10,19,116.29,117.54,118,120.59,43.35,52.41,Success,OP106,MC03,None,Stable cycle
CURE00231,PRT010,LOT102,LENS0183,CAV18,8/2/25 3:15,20,119.38,124.95,121,123.44,42.45,52.18,Fail,OP102,MC04,Scratch,Rework needed
CURE00232,PRT008,LOT117,LENS0291,CAV16,8/2/25 3:20,13,119.84,115.23,119,120.22,39.25,49.87,Success,OP108,MC02,None,Stable cycle
CURE00233,PRT005,LOT108,LENS0016,CAV19,8/2/25 3:25,17,117.05,115.04,121,122.6,44.95,46.9,Rework,OP107,MC02,Scratch,Rework needed
CURE00234,PRT007,LOT112,LENS0139,CAV03,8/2/25 3:30,11,124.83,122.04,119,116.33,40.26,45.53,Fail,OP102,MC02,Scratch,Rework needed
CURE00235,PRT003,LOT100,LENS0403,CAV01,8/2/25 3:35,13,122.37,119.97,120,122.5,43.08,51.76,Success,OP109,MC02,None,Stable cycle
CURE00236,PRT005,LOT105,LENS0196,CAV01,8/2/25 3:40,14,124.76,118.95,119,118.79,42.77,46.78,Fail,OP109,MC03,Bubble,Rework needed
CURE00237,PRT006,LOT103,LENS0424,CAV05,8/2/25 3:45,12,119.83,123.6,118,118.95,40.75,44.2,Rework,OP101,MC05,Scratch,Rework needed
CURE00238,PRT004,LOT112,LENS0191,CAV20,8/2/25 3:50,18,118.64,123.96,120,121.7,39.49,42.95,Fail,OP105,MC01,Misalignment,Rework needed
CURE00239,PRT006,LOT112,LENS0423,CAV16,8/2/25 3:55,17,122.06,124.51,122,121.21,39.02,49.26,Rework,OP109,MC02,Scratch,Rework needed
CURE00240,PRT009,LOT109,LENS0109,CAV19,8/2/25 4:00,19,118.74,122.82,122,119.29,40.17,53.86,Fail,OP104,MC01,Misalignment,Rework needed
CURE00241,PRT010,LOT117,LENS0016,CAV09,8/2/25 4:05,20,121.16,119.8,119,118.24,44.45,44.84,Fail,OP108,MC01,Bubble,Rework needed
CURE00242,PRT001,LOT103,LENS0266,CAV06,8/2/25 4:10,12,115.62,119.17,122,120.29,40.38,53.65,Rework,OP106,MC02,Scratch,Rework needed
CURE00243,PRT004,LOT109,LENS0156,CAV04,8/2/25 4:15,14,122.93,120.36,119,118.56,38.8,49.13,Rework,OP109,MC05,Scratch,Rework needed
CURE00244,PRT007,LOT109,LENS0086,CAV13,8/2/25 4:20,13,118.91,121.72,118,119.12,39.36,44.73,Fail,OP108,MC03,Misalignment,Rework needed
CURE00245,PRT009,LOT109,LENS0149,CAV16,8/2/25 4:25,18,122.41,115.92,120,119.77,39.83,48.49,Rework,OP109,MC03,Bubble,Rework needed
CURE00246,PRT010,LOT106,LENS0420,CAV05,8/2/25 4:30,13,116.89,121.27,118,117.82,40.15,47.75,Success,OP105,MC04,None,Stable cycle
CURE00247,PRT005,LOT110,LENS0289,CAV03,8/2/25 4:35,13,117.35,121.36,120,119.93,38.41,50.7,Fail,OP109,MC03,Misalignment,Rework needed
CURE00248,PRT005,LOT109,LENS0074,CAV02,8/2/25 4:40,19,116.5,124.34,122,124.3,42.81,44.51,Fail,OP105,MC04,Bubble,Rework needed
CURE00249,PRT003,LOT103,LENS0036,CAV12,8/2/25 4:45,11,119.07,123.38,119,121.77,41.76,52.63,Fail,OP106,MC03,Misalignment,Rework needed
CURE00250,PRT003,LOT107,LENS0276,CAV18,8/2/25 4:50,19,119.58,115.5,121,121.68,38.56,50.78,Success,OP101,MC02,None,Stable cycle
CURE00251,PRT004,LOT107,LENS0009,CAV16,8/2/25 4:55,15,115.96,123.23,120,122.51,40.22,48.18,Fail,OP103,MC04,Scratch,Rework needed
CURE00252,PRT009,LOT103,LENS0249,CAV18,8/2/25 5:00,16,118.88,123.81,121,118.71,44.97,48.07,Rework,OP104,MC03,Scratch,Rework needed
CURE00253,PRT007,LOT101,LENS0374,CAV03,8/2/25 5:05,12,116.32,119.4,121,122.11,39.69,45.85,Fail,OP103,MC05,Scratch,Rework needed
CURE00254,PRT010,LOT103,LENS0250,CAV15,8/2/25 5:10,15,124.73,117.85,118,119.59,42.26,51,Rework,OP102,MC05,Bubble,Rework needed
CURE00255,PRT002,LOT101,LENS0058,CAV04,8/2/25 5:15,12,119.75,115.57,120,117.91,44.95,48.46,Success,OP103,MC03,None,Stable cycle
CURE00256,PRT010,LOT114,LENS0451,CAV14,8/2/25 5:20,14,119.12,121.85,121,121.77,38.32,42.99,Fail,OP110,MC04,Misalignment,Rework needed
CURE00257,PRT002,LOT108,LENS0343,CAV09,8/2/25 5:25,16,120.75,120.54,120,119.77,41.41,51.2,Success,OP109,MC04,None,Stable cycle
CURE00258,PRT003,LOT120,LENS0050,CAV09,8/2/25 5:30,18,116.87,123.39,118,117.57,44.14,42.58,Success,OP104,MC04,None,Stable cycle
CURE00259,PRT001,LOT105,LENS0343,CAV15,8/2/25 5:35,14,120.52,122.69,119,121.32,42.76,41.3,Rework,OP105,MC05,Misalignment,Rework needed
CURE00260,PRT003,LOT109,LENS0425,CAV16,8/2/25 5:40,12,123.71,116.74,121,123.88,38.21,41.76,Rework,OP102,MC04,Scratch,Rework needed
CURE00261,PRT010,LOT109,LENS0171,CAV02,8/2/25 5:45,16,123.51,119.43,119,120.21,40.54,42.48,Success,OP110,MC01,None,Stable cycle
CURE00262,PRT007,LOT102,LENS0370,CAV10,8/2/25 5:50,16,119.69,119.89,121,121.25,43.51,41.38,Fail,OP108,MC05,Bubble,Rework needed
CURE00263,PRT006,LOT118,LENS0085,CAV18,8/2/25 5:55,20,118.13,119.17,119,121.02,44.64,41.71,Fail,OP102,MC05,Scratch,Rework needed
CURE00264,PRT006,LOT108,LENS0154,CAV13,8/2/25 6:00,17,119.12,115.23,121,119.08,39.34,45.01,Success,OP108,MC04,None,Stable cycle
CURE00265,PRT006,LOT114,LENS0354,CAV12,8/2/25 6:05,15,117.76,120.89,121,122.02,44.23,46.48,Rework,OP103,MC03,Misalignment,Rework needed
CURE00266,PRT002,LOT115,LENS0168,CAV10,8/2/25 6:10,16,117.13,120.24,120,120.45,41.51,54.34,Rework,OP101,MC01,Misalignment,Rework needed
CURE00267,PRT001,LOT101,LENS0429,CAV13,8/2/25 6:15,16,124.06,118.19,121,122.68,41.94,43.45,Success,OP104,MC03,None,Stable cycle
CURE00268,PRT002,LOT115,LENS0383,CAV10,8/2/25 6:20,10,118.73,120.66,118,117.99,41.11,41.24,Rework,OP106,MC04,Scratch,Rework needed
CURE00269,PRT007,LOT105,LENS0215,CAV04,8/2/25 6:25,10,121.68,115.76,118,118.95,40.84,51.39,Success,OP102,MC01,None,Stable cycle
CURE00270,PRT007,LOT113,LENS0340,CAV04,8/2/25 6:30,19,118.74,116.81,122,123.09,39.01,49.59,Fail,OP107,MC04,Misalignment,Rework needed
CURE00271,PRT004,LOT114,LENS0144,CAV10,8/2/25 6:35,19,120.31,116.69,119,121.59,38.09,40.7,Rework,OP107,MC01,Bubble,Rework needed
CURE00272,PRT008,LOT101,LENS0421,CAV05,8/2/25 6:40,11,119.06,120.75,120,119.45,41.46,49.15,Success,OP104,MC04,None,Stable cycle
CURE00273,PRT001,LOT104,LENS0478,CAV01,8/2/25 6:45,14,118.87,119.39,121,122.63,44.99,45.57,Success,OP108,MC02,None,Stable cycle
CURE00274,PRT006,LOT107,LENS0482,CAV15,8/2/25 6:50,14,118.63,119.07,118,117.81,42.83,50.84,Success,OP101,MC05,None,Stable cycle
CURE00275,PRT005,LOT118,LENS0073,CAV04,8/2/25 6:55,17,115.12,115.16,121,121.29,40.85,47.59,Fail,OP102,MC03,Scratch,Rework needed
CURE00276,PRT001,LOT108,LENS0043,CAV19,8/2/25 7:00,13,118.43,119.61,120,118.41,39.15,44.98,Fail,OP104,MC05,Misalignment,Rework needed
CURE00277,PRT002,LOT113,LENS0268,CAV18,8/2/25 7:05,17,119.7,120.53,121,119.08,38.95,46.86,Fail,OP104,MC03,Misalignment,Rework needed
CURE00278,PRT003,LOT107,LENS0342,CAV05,8/2/25 7:10,12,124.63,116.47,119,118.88,42.66,47.17,Success,OP103,MC05,None,Stable cycle
CURE00279,PRT006,LOT114,LENS0497,CAV14,8/2/25 7:15,17,116.36,123.89,121,118.93,39.29,44.1,Rework,OP110,MC01,Bubble,Rework needed
CURE00280,PRT009,LOT102,LENS0026,CAV15,8/2/25 7:20,11,115.01,120.21,118,115.5,38.9,45.01,Success,OP101,MC01,None,Stable cycle
CURE00281,PRT001,LOT119,LENS0034,CAV15,8/2/25 7:25,17,122.83,117.11,118,116.19,43.07,48.69,Success,OP110,MC03,None,Stable cycle
CURE00282,PRT005,LOT115,LENS0400,CAV17,8/2/25 7:30,13,119.88,124.29,118,120.21,43.85,46.42,Fail,OP101,MC04,Scratch,Rework needed
CURE00283,PRT005,LOT101,LENS0193,CAV20,8/2/25 7:35,15,116.25,122.86,122,119.24,38.7,49.84,Success,OP101,MC01,None,Stable cycle
CURE00284,PRT003,LOT107,LENS0330,CAV11,8/2/25 7:40,15,120.89,122.99,121,122.4,40.53,51.67,Rework,OP106,MC01,Scratch,Rework needed
CURE00285,PRT007,LOT104,LENS0376,CAV13,8/2/25 7:45,10,117.63,119.33,122,122.93,40.67,41.11,Rework,OP107,MC02,Bubble,Rework needed
CURE00286,PRT003,LOT117,LENS0017,CAV20,8/2/25 7:50,16,115.68,119.5,120,117.25,39.86,53.44,Fail,OP104,MC03,Bubble,Rework needed
CURE00287,PRT001,LOT106,LENS0484,CAV18,8/2/25 7:55,17,123.65,115.68,119,116.9,41.08,50.35,Success,OP102,MC04,None,Stable cycle
CURE00288,PRT003,LOT100,LENS0107,CAV06,8/2/25 8:00,13,123.3,123.61,118,120.52,42.65,40.29,Rework,OP104,MC05,Bubble,Rework needed
CURE00289,PRT007,LOT113,LENS0440,CAV01,8/2/25 8:05,13,124.12,117.7,122,122.16,39.46,43.47,Rework,OP101,MC01,Misalignment,Rework needed
CURE00290,PRT005,LOT107,LENS0264,CAV07,8/2/25 8:10,12,124.98,118.56,121,120.1,41.98,54.65,Rework,OP102,MC04,Misalignment,Rework needed
CURE00291,PRT008,LOT119,LENS0151,CAV15,8/2/25 8:15,19,120.29,124.28,118,120.18,41.27,45.29,Rework,OP104,MC03,Misalignment,Rework needed
CURE00292,PRT002,LOT107,LENS0425,CAV16,8/2/25 8:20,17,120.99,120.45,118,115.73,41.69,45.74,Fail,OP110,MC04,Scratch,Rework needed
CURE00293,PRT009,LOT103,LENS0404,CAV17,8/2/25 8:25,12,123.22,124.6,121,122.92,39.92,52.25,Fail,OP108,MC01,Scratch,Rework needed
CURE00294,PRT006,LOT105,LENS0227,CAV13,8/2/25 8:30,11,116.26,122.67,119,120.4,41.45,53.69,Success,OP103,MC01,None,Stable cycle
CURE00295,PRT003,LOT116,LENS0495,CAV16,8/2/25 8:35,10,120.95,123.55,118,118.88,42.82,40.08,Success,OP104,MC03,None,Stable cycle
CURE00296,PRT005,LOT112,LENS0167,CAV20,8/2/25 8:40,15,119.2,117.96,120,119.25,39.84,42.6,Fail,OP105,MC03,Misalignment,Rework needed
CURE00297,PRT003,LOT100,LENS0383,CAV05,8/2/25 8:45,17,115.68,120.58,122,122.62,44.46,48.34,Rework,OP107,MC02,Scratch,Rework needed
CURE00298,PRT003,LOT116,LENS0177,CAV02,8/2/25 8:50,10,117.11,115.59,122,122.54,41.86,43.5,Rework,OP104,MC01,Bubble,Rework needed
CURE00299,PRT001,LOT120,LENS0354,CAV03,8/2/25 8:55,19,115.29,116.43,120,122.66,42.75,41.67,Success,OP103,MC01,None,Stable cycle
CURE00300,PRT009,LOT103,LENS0403,CAV03,8/2/25 9:00,17,121.69,123.05,120,122.56,40.2,45.89,Rework,OP103,MC02,Bubble,Rework needed
CURE00301,PRT007,LOT111,LENS0404,CAV06,8/2/25 9:05,14,121.19,121.64,120,122.26,41.08,48.72,Fail,OP101,MC05,Scratch,Rework needed
CURE00302,PRT007,LOT119,LENS0443,CAV06,8/2/25 9:10,11,117.11,115.98,118,117.96,42.96,44.26,Rework,OP101,MC04,Misalignment,Rework needed
CURE00303,PRT002,LOT115,LENS0051,CAV01,8/2/25 9:15,15,120.72,118.22,121,123.79,38.85,49.52,Success,OP102,MC01,None,Stable cycle
CURE00304,PRT008,LOT113,LENS0402,CAV01,8/2/25 9:20,17,119.16,124.24,118,120.32,39.91,48.4,Fail,OP105,MC01,Misalignment,Rework needed
CURE00305,PRT001,LOT116,LENS0303,CAV06,8/2/25 9:25,14,124.54,115,121,119.44,44.1,44.41,Success,OP103,MC01,None,Stable cycle
CURE00306,PRT008,LOT104,LENS0385,CAV19,8/2/25 9:30,14,119.04,119.16,120,122.33,44.32,46.12,Fail,OP105,MC02,Misalignment,Rework needed
CURE00307,PRT006,LOT108,LENS0187,CAV15,8/2/25 9:35,14,116.13,123.86,120,120.38,39.85,44.64,Fail,OP106,MC05,Scratch,Rework needed
CURE00308,PRT004,LOT101,LENS0483,CAV08,8/2/25 9:40,19,123.73,115.85,120,117.25,41.53,44.98,Success,OP107,MC04,None,Stable cycle
CURE00309,PRT007,LOT120,LENS0115,CAV19,8/2/25 9:45,14,124.74,116.35,118,120.18,44.5,48.24,Rework,OP101,MC04,Scratch,Rework needed
CURE00310,PRT007,LOT100,LENS0221,CAV09,8/2/25 9:50,20,116,116.66,122,119.34,43.31,45.1,Fail,OP102,MC01,Bubble,Rework needed
CURE00311,PRT004,LOT116,LENS0153,CAV13,8/2/25 9:55,20,119.79,121.75,122,121.34,42.63,52.98,Success,OP109,MC04,None,Stable cycle
CURE00312,PRT007,LOT102,LENS0049,CAV07,8/2/25 10:00,18,115.56,124.38,120,118.48,41.94,48.37,Fail,OP102,MC02,Bubble,Rework needed
CURE00313,PRT010,LOT102,LENS0020,CAV09,8/2/25 10:05,11,119.7,115.23,121,121.02,43.58,46.31,Rework,OP109,MC03,Misalignment,Rework needed
CURE00314,PRT005,LOT103,LENS0095,CAV16,8/2/25 10:10,11,123.3,123.79,119,117.3,38.17,54.14,Success,OP109,MC02,None,Stable cycle
CURE00315,PRT003,LOT103,LENS0144,CAV02,8/2/25 10:15,15,118.43,122.02,122,124.3,43.84,42.21,Fail,OP109,MC02,Misalignment,Rework needed
CURE00316,PRT009,LOT104,LENS0423,CAV20,8/2/25 10:20,12,116.78,120.08,120,118.55,44.44,53.59,Rework,OP102,MC02,Scratch,Rework needed
CURE00317,PRT010,LOT117,LENS0343,CAV05,8/2/25 10:25,14,122.76,119.14,119,118.22,42.94,44.06,Success,OP107,MC05,None,Stable cycle
CURE00318,PRT004,LOT106,LENS0195,CAV04,8/2/25 10:30,11,123.06,116.44,121,122.54,40.34,43.36,Success,OP104,MC01,None,Stable cycle
CURE00319,PRT010,LOT102,LENS0241,CAV17,8/2/25 10:35,13,124.97,117.93,122,121.69,44.09,41.36,Success,OP105,MC04,None,Stable cycle
CURE00320,PRT010,LOT119,LENS0441,CAV01,8/2/25 10:40,16,122.65,117.62,118,118.34,42.01,53.31,Rework,OP103,MC02,Misalignment,Rework needed
CURE00321,PRT010,LOT104,LENS0014,CAV13,8/2/25 10:45,13,121.88,120.12,122,123.12,42.74,52.06,Fail,OP106,MC04,Scratch,Rework needed
CURE00322,PRT003,LOT101,LENS0475,CAV11,8/2/25 10:50,10,118.12,117.62,119,118.2,41.56,48.24,Fail,OP102,MC05,Bubble,Rework needed
CURE00323,PRT005,LOT112,LENS0404,CAV04,8/2/25 10:55,14,115.4,120.28,121,122.34,38.29,42.93,Rework,OP105,MC01,Scratch,Rework needed
CURE00324,PRT009,LOT111,LENS0341,CAV05,8/2/25 11:00,17,123.66,118.71,119,117.32,41.75,54.15,Fail,OP103,MC01,Scratch,Rework needed
CURE00325,PRT009,LOT119,LENS0461,CAV01,8/2/25 11:05,15,120.74,121.88,119,120.41,42.48,50.46,Rework,OP103,MC02,Misalignment,Rework needed
CURE00326,PRT009,LOT118,LENS0334,CAV04,8/2/25 11:10,16,124.5,121.8,120,121.96,39.48,49.73,Rework,OP104,MC03,Bubble,Rework needed
CURE00327,PRT008,LOT111,LENS0287,CAV15,8/2/25 11:15,13,116.2,122.15,118,119.02,43.54,51.66,Rework,OP106,MC05,Scratch,Rework needed
CURE00328,PRT010,LOT101,LENS0191,CAV07,8/2/25 11:20,18,124.68,119.89,120,119.52,42.84,44.74,Fail,OP102,MC02,Scratch,Rework needed
CURE00329,PRT005,LOT108,LENS0230,CAV07,8/2/25 11:25,14,118.76,124.83,120,119.57,39.59,50.41,Rework,OP103,MC02,Misalignment,Rework needed
CURE00330,PRT003,LOT106,LENS0331,CAV06,8/2/25 11:30,11,120.79,123.3,118,117.06,38.69,40.95,Success,OP101,MC04,None,Stable cycle
CURE00331,PRT002,LOT114,LENS0195,CAV20,8/2/25 11:35,20,122.55,123.34,120,121.25,39.89,43.97,Rework,OP103,MC01,Bubble,Rework needed
