GasMix_ID,Protocol_ID,Lot_ID,DateTime,Gas_Type,FlowRate_sccm,Pressure_psi,Mix_Ratio_percent,Temperature_C,Valve_Status,Status,Operator_ID,Machine_ID,Remarks
GAS00208,PRT009,LOT106,8/2/25 1:20,Ar,69.35,37.99,27.39,23.06,Closed,Success,OP103,GMC05,Stable flow
GAS00209,PRT010,LOT110,8/2/25 1:25,O2,183.61,32.74,41.84,20.4,Closed,Fail,OP105,GMC02,Check system
GAS00210,PRT004,LOT115,8/2/25 1:30,O2,234.14,31.37,10.85,23.87,Closed,Success,OP105,GMC04,Stable flow
GAS00211,PRT007,LOT101,8/2/25 1:35,N2,135.24,32.47,6.26,26.22,Open,Success,OP103,GMC05,Stable flow
GAS00212,PRT004,LOT115,8/2/25 1:40,Ar,243.22,35.81,11.28,22.31,Closed,Success,OP110,GMC02,Stable flow
GAS00213,PRT009,LOT107,8/2/25 1:45,O2,128.57,30.55,5.58,22.85,Open,Fail,OP106,GMC03,Check system
GAS00214,PRT005,LOT115,8/2/25 1:50,O2,244.63,38.98,56.77,25.71,Closed,Success,OP106,GMC01,Stable flow
GAS00215,PRT004,LOT107,8/2/25 1:55,CO2,288.98,31.08,64,25.49,Open,Success,OP105,GMC01,Stable flow
GAS00216,PRT006,LOT116,8/2/25 2:00,N2,247.16,35.49,69.64,23.84,Open,Success,OP107,GMC01,Stable flow
GAS00217,PRT001,LOT118,8/2/25 2:05,N2,120.88,31.3,7.72,26.76,Closed,Fail,OP106,GMC05,Check system
GAS00218,PRT006,LOT114,8/2/25 2:10,Ar,154.35,31.54,21.15,22.32,Open,Fail,OP105,GMC02,Check system
GAS00219,PRT001,LOT107,8/2/25 2:15,O2,87.02,31.12,65.01,29.55,Open,Success,OP105,GMC04,Stable flow
GAS00220,PRT008,LOT105,8/2/25 2:20,CO2,236.57,37.59,69.07,21.22,Closed,Success,OP109,GMC05,Stable flow
GAS00221,PRT009,LOT115,8/2/25 2:25,CO2,252.21,39.92,7.28,26.31,Open,Success,OP102,GMC04,Stable flow
GAS00222,PRT006,LOT113,8/2/25 2:30,CO2,297.56,32.15,25.48,26.86,Closed,Success,OP109,GMC04,Stable flow
GAS00223,PRT009,LOT101,8/2/25 2:35,N2,89.05,32.83,56.65,24.66,Open,Fail,OP110,GMC05,Check system
GAS00224,PRT009,LOT104,8/2/25 2:40,N2,161.51,31.12,47.59,25,Open,Fail,OP101,GMC02,Check system
GAS00225,PRT001,LOT118,8/2/25 2:45,O2,284.09,34.69,40.64,20.37,Open,Fail,OP101,GMC01,Check system
GAS00226,PRT007,LOT110,8/2/25 2:50,Ar,91.28,38.84,28.47,26.45,Closed,Success,OP105,GMC03,Stable flow
GAS00227,PRT006,LOT120,8/2/25 2:55,CO2,132.23,37.83,41.05,26.86,Closed,Success,OP106,GMC01,Stable flow
GAS00228,PRT006,LOT120,8/2/25 3:00,CO2,61.06,35.62,66.56,27.94,Closed,Success,OP107,GMC04,Stable flow
GAS00229,PRT008,LOT105,8/2/25 3:05,Ar,267.32,39.96,47.01,22.04,Open,Fail,OP103,GMC05,Check system
GAS00230,PRT006,LOT109,8/2/25 3:10,Ar,165.9,38.84,34.44,21.96,Closed,Success,OP106,GMC03,Stable flow
GAS00231,PRT010,LOT102,8/2/25 3:15,Ar,236.49,33.04,56.74,26.57,Open,Fail,OP102,GMC02,Check system
GAS00232,PRT008,LOT117,8/2/25 3:20,O2,82.53,36.14,30.39,22.69,Open,Fail,OP108,GMC04,Check system
GAS00233,PRT005,LOT108,8/2/25 3:25,N2,52.69,33.74,65.81,25.42,Closed,Fail,OP107,GMC01,Check system
GAS00234,PRT007,LOT112,8/2/25 3:30,N2,275.42,33.31,66.06,27.41,Closed,Success,OP102,GMC04,Stable flow
GAS00235,PRT003,LOT100,8/2/25 3:35,N2,269.03,32.63,20.98,27.69,Closed,Fail,OP109,GMC05,Check system
GAS00236,PRT005,LOT105,8/2/25 3:40,CO2,299.23,34.75,54.83,24.41,Open,Fail,OP109,GMC04,Check system
GAS00237,PRT006,LOT103,8/2/25 3:45,O2,158.12,35.53,41.66,25.16,Closed,Fail,OP101,GMC03,Check system
GAS00238,PRT004,LOT112,8/2/25 3:50,CO2,95.99,34.52,15.99,28.69,Open,Success,OP105,GMC01,Stable flow
GAS00239,PRT006,LOT112,8/2/25 3:55,Ar,79.62,35.87,21.51,22.7,Closed,Success,OP109,GMC02,Stable flow
GAS00240,PRT009,LOT109,8/2/25 4:00,CO2,78.58,37.29,42.99,25.06,Open,Fail,OP104,GMC05,Check system
GAS00241,PRT010,LOT117,8/2/25 4:05,Ar,146.1,30.72,61.99,20.24,Closed,Fail,OP108,GMC03,Check system
GAS00242,PRT001,LOT103,8/2/25 4:10,O2,235.09,35.61,6.67,27.23,Open,Fail,OP106,GMC05,Check system
GAS00243,PRT004,LOT109,8/2/25 4:15,Ar,160.8,31.11,45.7,21.52,Closed,Fail,OP109,GMC03,Check system
GAS00244,PRT007,LOT109,8/2/25 4:20,O2,216.93,39.27,45.14,25.12,Open,Fail,OP108,GMC05,Check system
GAS00245,PRT009,LOT109,8/2/25 4:25,O2,227.92,34.83,27.62,22.46,Open,Fail,OP109,GMC04,Check system
GAS00246,PRT010,LOT106,8/2/25 4:30,Ar,106.1,35.2,10,22.44,Open,Fail,OP105,GMC03,Check system
GAS00247,PRT005,LOT110,8/2/25 4:35,CO2,224.1,34.06,41.8,22.6,Closed,Fail,OP109,GMC01,Check system
GAS00248,PRT005,LOT109,8/2/25 4:40,N2,184.36,30.31,62.31,29.25,Open,Success,OP105,GMC04,Stable flow
GAS00249,PRT003,LOT103,8/2/25 4:45,Ar,118.89,31.43,20.92,21.84,Open,Success,OP106,GMC01,Stable flow
GAS00250,PRT003,LOT107,8/2/25 4:50,N2,176.55,30.26,19.22,26.52,Open,Fail,OP101,GMC02,Check system
GAS00251,PRT004,LOT107,8/2/25 4:55,N2,137.58,39.36,67.02,22.7,Closed,Success,OP103,GMC04,Stable flow
GAS00252,PRT009,LOT103,8/2/25 5:00,CO2,124.26,37.1,23.48,26.49,Open,Fail,OP104,GMC05,Check system
GAS00253,PRT007,LOT101,8/2/25 5:05,N2,177.07,31.51,27.66,23.61,Closed,Fail,OP103,GMC04,Check system
GAS00254,PRT010,LOT103,8/2/25 5:10,Ar,60.4,31.56,8.12,24.13,Closed,Fail,OP102,GMC05,Check system
GAS00255,PRT002,LOT101,8/2/25 5:15,N2,196.82,32.76,19.66,22.59,Closed,Fail,OP103,GMC01,Check system
GAS00256,PRT010,LOT114,8/2/25 5:20,Ar,71.11,33.69,65.1,29.87,Closed,Success,OP110,GMC02,Stable flow
GAS00257,PRT002,LOT108,8/2/25 5:25,Ar,261.62,32.85,47.29,28.98,Closed,Fail,OP109,GMC01,Check system
GAS00258,PRT003,LOT120,8/2/25 5:30,N2,251.39,30.55,50.23,23.67,Closed,Fail,OP104,GMC05,Check system
GAS00259,PRT001,LOT105,8/2/25 5:35,CO2,115.15,31.77,43.81,27.36,Closed,Fail,OP105,GMC02,Check system
GAS00260,PRT003,LOT109,8/2/25 5:40,Ar,133.82,33.8,20.08,24.16,Closed,Fail,OP102,GMC03,Check system
GAS00261,PRT010,LOT109,8/2/25 5:45,N2,169.23,31.34,37.73,29.65,Closed,Fail,OP110,GMC04,Check system
GAS00262,PRT007,LOT102,8/2/25 5:50,Ar,120.61,38.09,9.76,28.03,Closed,Success,OP108,GMC04,Stable flow
GAS00263,PRT006,LOT118,8/2/25 5:55,Ar,129.91,31.71,19.04,20.6,Closed,Fail,OP102,GMC01,Check system
GAS00264,PRT006,LOT108,8/2/25 6:00,Ar,103.23,34.96,59.49,26.91,Open,Success,OP108,GMC04,Stable flow
GAS00265,PRT006,LOT114,8/2/25 6:05,O2,140.12,32.12,22.38,20.29,Closed,Fail,OP103,GMC02,Check system
GAS00266,PRT002,LOT115,8/2/25 6:10,O2,141.78,31.57,66.73,21.18,Closed,Fail,OP101,GMC04,Check system
GAS00267,PRT001,LOT101,8/2/25 6:15,O2,121.61,38.51,17.54,25.12,Closed,Fail,OP104,GMC04,Check system
GAS00268,PRT002,LOT115,8/2/25 6:20,Ar,237.4,38.44,39.46,26.22,Closed,Fail,OP106,GMC03,Check system
GAS00269,PRT007,LOT105,8/2/25 6:25,Ar,193.46,31.32,17.72,20.54,Open,Success,OP102,GMC03,Stable flow
GAS00270,PRT007,LOT113,8/2/25 6:30,N2,144.92,39.48,69.65,25.29,Open,Success,OP107,GMC03,Stable flow
GAS00271,PRT004,LOT114,8/2/25 6:35,N2,192.46,33.22,67.08,21.74,Closed,Fail,OP107,GMC02,Check system
GAS00272,PRT008,LOT101,8/2/25 6:40,Ar,262.55,33.12,79.39,27.2,Open,Fail,OP104,GMC02,Check system
GAS00273,PRT001,LOT104,8/2/25 6:45,N2,226.27,34.89,71.66,21.44,Closed,Fail,OP108,GMC05,Check system
GAS00274,PRT006,LOT107,8/2/25 6:50,N2,277.63,32.25,24.21,20.08,Open,Success,OP101,GMC02,Stable flow
GAS00275,PRT005,LOT118,8/2/25 6:55,CO2,187.76,31.86,78.85,20.64,Closed,Success,OP102,GMC03,Stable flow
GAS00276,PRT001,LOT108,8/2/25 7:00,CO2,104.95,37.27,56.22,25.98,Closed,Success,OP104,GMC02,Stable flow
GAS00277,PRT002,LOT113,8/2/25 7:05,N2,215.85,32.04,25.34,29.32,Open,Success,OP104,GMC02,Stable flow
GAS00278,PRT003,LOT107,8/2/25 7:10,Ar,68.26,33.04,18.91,21.01,Open,Success,OP103,GMC01,Stable flow
GAS00279,PRT006,LOT114,8/2/25 7:15,Ar,83.93,38.95,76.37,22.1,Closed,Success,OP110,GMC05,Stable flow
GAS00280,PRT009,LOT102,8/2/25 7:20,CO2,133.47,34.5,26.46,26.07,Open,Fail,OP101,GMC01,Check system
GAS00281,PRT001,LOT119,8/2/25 7:25,N2,81.65,32.38,34.9,25.02,Closed,Fail,OP110,GMC05,Check system
GAS00282,PRT005,LOT115,8/2/25 7:30,CO2,80.6,37.5,43.63,24.36,Open,Success,OP101,GMC01,Stable flow
GAS00283,PRT005,LOT101,8/2/25 7:35,CO2,270.74,36.75,39.9,22.01,Closed,Success,OP101,GMC02,Stable flow
GAS00284,PRT003,LOT107,8/2/25 7:40,Ar,59.89,34.57,25.61,23.89,Closed,Success,OP106,GMC05,Stable flow
GAS00285,PRT007,LOT104,8/2/25 7:45,CO2,288.97,37.89,69.63,20.77,Closed,Success,OP107,GMC03,Stable flow
GAS00286,PRT003,LOT117,8/2/25 7:50,O2,66.76,31.39,50.79,24.43,Open,Success,OP104,GMC05,Stable flow
GAS00287,PRT001,LOT106,8/2/25 7:55,N2,127.61,30.37,22.9,23.46,Open,Success,OP102,GMC05,Stable flow
GAS00288,PRT003,LOT100,8/2/25 8:00,Ar,98.69,38.81,46,20.02,Open,Success,OP104,GMC04,Stable flow
GAS00289,PRT007,LOT113,8/2/25 8:05,O2,183.79,33.26,29.99,24.8,Open,Fail,OP101,GMC03,Check system
GAS00290,PRT005,LOT107,8/2/25 8:10,Ar,284.36,37.43,77.57,25.88,Closed,Success,OP102,GMC02,Stable flow
GAS00291,PRT008,LOT119,8/2/25 8:15,Ar,81.19,32.66,23.27,28.76,Closed,Success,OP104,GMC01,Stable flow
GAS00292,PRT002,LOT107,8/2/25 8:20,CO2,57.07,35.1,15.78,26.27,Open,Success,OP110,GMC01,Stable flow
GAS00293,PRT009,LOT103,8/2/25 8:25,N2,63.46,32.83,25.1,27.25,Closed,Success,OP108,GMC01,Stable flow
GAS00294,PRT006,LOT105,8/2/25 8:30,CO2,281.23,34.59,20.05,26.13,Open,Fail,OP103,GMC02,Check system
GAS00295,PRT003,LOT116,8/2/25 8:35,O2,86.58,32.9,46.44,28.67,Closed,Fail,OP104,GMC04,Check system
GAS00296,PRT005,LOT112,8/2/25 8:40,O2,143.79,37.79,19.83,26.92,Closed,Fail,OP105,GMC02,Check system
GAS00297,PRT003,LOT100,8/2/25 8:45,N2,70.97,30.14,65.98,25.58,Open,Success,OP107,GMC04,Stable flow
GAS00298,PRT003,LOT116,8/2/25 8:50,CO2,184.84,36.21,76.57,21.4,Open,Success,OP104,GMC04,Stable flow
GAS00299,PRT001,LOT120,8/2/25 8:55,Ar,102.31,36.25,78.52,23.68,Open,Success,OP103,GMC01,Stable flow
GAS00300,PRT009,LOT103,8/2/25 9:00,CO2,59.66,37.69,30.71,20.95,Open,Fail,OP103,GMC05,Check system
GAS00301,PRT007,LOT111,8/2/25 9:05,Ar,213.48,37.75,43.59,24.69,Closed,Success,OP101,GMC01,Stable flow
GAS00302,PRT007,LOT119,8/2/25 9:10,CO2,88.55,30.59,65.23,28.33,Open,Fail,OP101,GMC04,Check system
GAS00303,PRT002,LOT115,8/2/25 9:15,O2,158.71,32.2,37.51,28.8,Open,Fail,OP102,GMC03,Check system
GAS00304,PRT008,LOT113,8/2/25 9:20,Ar,88.78,32.67,9.9,26.98,Closed,Success,OP105,GMC03,Stable flow
GAS00305,PRT001,LOT116,8/2/25 9:25,N2,233.7,34.02,48.92,28.82,Open,Fail,OP103,GMC04,Check system
GAS00306,PRT008,LOT104,8/2/25 9:30,Ar,291.39,39.93,72.73,23.24,Closed,Success,OP105,GMC04,Stable flow
GAS00307,PRT006,LOT108,8/2/25 9:35,Ar,118.82,30.86,12.31,25.94,Closed,Success,OP106,GMC01,Stable flow
GAS00308,PRT004,LOT101,8/2/25 9:40,CO2,221.05,36.24,74.1,26.88,Closed,Fail,OP107,GMC03,Check system
GAS00309,PRT007,LOT120,8/2/25 9:45,N2,247.11,38.24,57.89,25.98,Open,Fail,OP101,GMC03,Check system
GAS00310,PRT007,LOT100,8/2/25 9:50,O2,220.74,39.72,12.5,22.1,Closed,Success,OP102,GMC01,Stable flow
GAS00311,PRT004,LOT116,8/2/25 9:55,O2,247.31,36.03,36.78,24.49,Open,Fail,OP109,GMC01,Check system
GAS00312,PRT007,LOT102,8/2/25 10:00,Ar,247.83,37.25,46.51,28.86,Open,Fail,OP102,GMC05,Check system
GAS00313,PRT010,LOT102,8/2/25 10:05,O2,116.81,30.43,78.55,21.9,Open,Fail,OP109,GMC04,Check system
GAS00314,PRT005,LOT103,8/2/25 10:10,N2,223.6,32.58,12.2,25.43,Open,Success,OP109,GMC05,Stable flow
GAS00315,PRT003,LOT103,8/2/25 10:15,CO2,231.28,39.46,7.61,20.5,Open,Fail,OP109,GMC04,Check system
GAS00316,PRT009,LOT104,8/2/25 10:20,O2,190.66,36.88,52.64,20.87,Open,Success,OP102,GMC03,Stable flow
GAS00317,PRT010,LOT117,8/2/25 10:25,Ar,121.49,33.7,38.68,24.83,Closed,Fail,OP107,GMC05,Check system
GAS00318,PRT004,LOT106,8/2/25 10:30,Ar,224.36,39.01,42.33,24.77,Closed,Success,OP104,GMC02,Stable flow
GAS00319,PRT010,LOT102,8/2/25 10:35,N2,286.34,38.45,63.24,29.78,Closed,Success,OP105,GMC05,Stable flow
GAS00320,PRT010,LOT119,8/2/25 10:40,O2,134.39,39.45,5.25,29.54,Open,Success,OP103,GMC03,Stable flow
GAS00321,PRT010,LOT104,8/2/25 10:45,O2,264.2,33.94,15.89,29.34,Closed,Success,OP106,GMC01,Stable flow
GAS00322,PRT003,LOT101,8/2/25 10:50,N2,67.27,35.3,61.1,28.73,Closed,Fail,OP102,GMC05,Check system
GAS00323,PRT005,LOT112,8/2/25 10:55,O2,55.3,33.37,76.73,20.03,Open,Success,OP105,GMC01,Stable flow
GAS00324,PRT009,LOT111,8/2/25 11:00,O2,62.98,31.73,31.77,24.79,Closed,Success,OP103,GMC01,Stable flow
GAS00325,PRT009,LOT119,8/2/25 11:05,O2,170.85,37.13,45.46,25.05,Closed,Fail,OP103,GMC01,Check system
GAS00326,PRT009,LOT118,8/2/25 11:10,N2,232.43,37.08,11.4,22.9,Closed,Success,OP104,GMC01,Stable flow
GAS00327,PRT008,LOT111,8/2/25 11:15,CO2,87.19,36.73,18.54,24.29,Open,Fail,OP106,GMC04,Check system
GAS00328,PRT010,LOT101,8/2/25 11:20,Ar,141.23,37.39,11.29,27,Open,Success,OP102,GMC04,Stable flow
GAS00329,PRT005,LOT108,8/2/25 11:25,Ar,261.99,35.07,39.13,28.27,Closed,Success,OP103,GMC05,Stable flow
GAS00330,PRT003,LOT106,8/2/25 11:30,CO2,239.79,36.11,62,24.56,Closed,Fail,OP101,GMC02,Check system
GAS00331,PRT002,LOT114,8/2/25 11:35,Ar,250.07,31.28,32.56,21.49,Closed,Fail,OP103,GMC05,Check system
GAS00332,PRT006,LOT112,8/2/25 11:40,O2,177.66,30.88,70.58,20.35,Open,Success,OP104,GMC01,Stable flow
GAS00333,PRT004,LOT113,8/2/25 11:45,N2,230.61,37.58,14.09,29.38,Open,Success,OP104,GMC05,Stable flow
GAS00334,PRT003,LOT120,8/2/25 11:50,O2,255.68,38.13,24.82,24.03,Open,Success,OP108,GMC03,Stable flow
GAS00335,PRT007,LOT117,8/2/25 11:55,O2,115.15,30.07,25,24.38,Closed,Success,OP106,GMC01,Stable flow
GAS00336,PRT009,LOT100,8/2/25 12:00,O2,118.52,33.24,5.34,21.46,Closed,Success,OP109,GMC05,Stable flow
GAS00337,PRT004,LOT111,8/2/25 12:05,CO2,293.55,35.79,28.21,21.52,Closed,Success,OP105,GMC02,Stable flow
GAS00338,PRT004,LOT105,8/2/25 12:10,CO2,210.23,31.64,38.3,23.69,Closed,Fail,OP103,GMC03,Check system
GAS00339,PRT004,LOT100,8/2/25 12:15,N2,221.08,37.85,16.75,28.98,Closed,Fail,OP101,GMC03,Check system
GAS00340,PRT001,LOT120,8/2/25 12:20,Ar,57.88,37.23,71.92,29.08,Open,Fail,OP104,GMC05,Check system
GAS00341,PRT001,LOT103,8/2/25 12:25,CO2,231.49,32.52,60.06,20.69,Closed,Success,OP102,GMC02,Stable flow
GAS00342,PRT005,LOT109,8/2/25 12:30,CO2,270.34,31.7,14.35,22.35,Closed,Success,OP108,GMC01,Stable flow
GAS00343,PRT002,LOT117,8/2/25 12:35,N2,68.83,36.52,77.19,29.5,Open,Success,OP106,GMC04,Stable flow
GAS00344,PRT010,LOT117,8/2/25 12:40,N2,248.83,30.7,49.85,21.29,Open,Success,OP104,GMC02,Stable flow
GAS00345,PRT005,LOT113,8/2/25 12:45,CO2,167.19,36.53,48.91,26.16,Closed,Fail,OP103,GMC01,Check system
GAS00346,PRT004,LOT105,8/2/25 12:50,O2,167.9,33.8,6.73,20.52,Closed,Fail,OP103,GMC01,Check system
GAS00347,PRT006,LOT113,8/2/25 12:55,O2,263.36,36.52,32.45,20.94,Open,Fail,OP101,GMC05,Check system
GAS00348,PRT010,LOT120,8/2/25 13:00,O2,129.99,33.81,70.96,24.76,Closed,Fail,OP109,GMC04,Check system
GAS00349,PRT001,LOT115,8/2/25 13:05,Ar,244.24,38.1,34.67,25.97,Closed,Fail,OP105,GMC05,Check system
GAS00350,PRT005,LOT101,8/2/25 13:10,CO2,85.67,30.27,34.7,26.1,Closed,Success,OP108,GMC01,Stable flow
GAS00351,PRT005,LOT120,8/2/25 13:15,O2,72.38,38.87,73.43,26.8,Closed,Fail,OP104,GMC04,Check system
GAS00352,PRT003,LOT102,8/2/25 13:20,N2,297.49,35.14,26.28,20.48,Closed,Fail,OP105,GMC04,Check system
GAS00353,PRT002,LOT111,8/2/25 13:25,O2,180.7,33.39,66.75,23.67,Open,Success,OP106,GMC01,Stable flow
GAS00354,PRT003,LOT106,8/2/25 13:30,Ar,152.62,33.35,8.99,25.59,Closed,Success,OP107,GMC01,Stable flow
GAS00355,PRT002,LOT110,8/2/25 13:35,N2,296.45,33.71,13.43,28.67,Closed,Success,OP109,GMC03,Stable flow
GAS00356,PRT009,LOT115,8/2/25 13:40,O2,270.68,36.66,31.81,23.86,Open,Fail,OP104,GMC01,Check system
GAS00357,PRT005,LOT120,8/2/25 13:45,O2,190.22,33.62,6.56,26.08,Closed,Fail,OP108,GMC05,Check system
GAS00358,PRT009,LOT113,8/2/25 13:50,CO2,276.88,30.79,65.58,20.99,Open,Success,OP107,GMC02,Stable flow
GAS00359,PRT008,LOT118,8/2/25 13:55,N2,246.06,35.3,20.78,27.39,Open,Success,OP104,GMC01,Stable flow
GAS00360,PRT003,LOT107,8/2/25 14:00,Ar,279.5,32.46,69.53,24.11,Open,Fail,OP103,GMC03,Check system
GAS00361,PRT005,LOT106,8/2/25 14:05,O2,90.56,35,42.8,29.99,Open,Success,OP104,GMC01,Stable flow
GAS00362,PRT001,LOT118,8/2/25 14:10,N2,88.78,39.18,45.69,26.33,Closed,Success,OP103,GMC02,Stable flow
GAS00363,PRT008,LOT111,8/2/25 14:15,O2,166.99,34.71,29.36,29.9,Closed,Fail,OP104,GMC02,Check system
GAS00364,PRT002,LOT112,8/2/25 14:20,N2,144.04,34.68,35.25,26.11,Open,Fail,OP106,GMC05,Check system
GAS00365,PRT010,LOT103,8/2/25 14:25,Ar,217.53,31.84,79.35,21.73,Open,Success,OP110,GMC02,Stable flow
GAS00366,PRT001,LOT107,8/2/25 14:30,N2,58.98,39.38,72.68,21.45,Open,Success,OP110,GMC02,Stable flow
GAS00367,PRT009,LOT108,8/2/25 14:35,Ar,172.72,36.31,60.74,25.97,Closed,Fail,OP110,GMC02,Check system
GAS00368,PRT008,LOT119,8/2/25 14:40,N2,170,32.07,72.12,27.14,Open,Success,OP103,GMC03,Stable flow
GAS00369,PRT003,LOT112,8/2/25 14:45,O2,234.5,39.09,39.95,21.89,Open,Success,OP105,GMC01,Stable flow
GAS00370,PRT005,LOT109,8/2/25 14:50,Ar,197.44,35.25,7.77,25.23,Closed,Fail,OP104,GMC02,Check system
GAS00371,PRT009,LOT102,8/2/25 14:55,N2,106.8,39.23,12.1,20.19,Open,Success,OP103,GMC05,Stable flow
GAS00372,PRT003,LOT114,8/2/25 15:00,CO2,115.01,31.82,18.16,26.11,Closed,Fail,OP110,GMC04,Check system
GAS00373,PRT007,LOT113,8/2/25 15:05,O2,79.12,30.76,18.84,25.29,Closed,Fail,OP102,GMC02,Check system
GAS00374,PRT007,LOT100,8/2/25 15:10,CO2,250.1,38.62,74.38,29.82,Open,Success,OP106,GMC05,Stable flow
GAS00375,PRT003,LOT109,8/2/25 15:15,CO2,190.66,39.4,61.15,29.25,Closed,Success,OP105,GMC02,Stable flow
GAS00376,PRT001,LOT107,8/2/25 15:20,Ar,172.86,38.93,58.77,28.91,Open,Fail,OP104,GMC03,Check system
GAS00377,PRT005,LOT109,8/2/25 15:25,CO2,243.55,32.76,9.64,21.76,Open,Fail,OP106,GMC03,Check system
GAS00378,PRT006,LOT111,8/2/25 15:30,O2,165.8,37.88,5.71,21.74,Open,Success,OP101,GMC01,Stable flow
GAS00379,PRT009,LOT116,8/2/25 15:35,Ar,270.42,31.77,56.9,22.04,Closed,Fail,OP103,GMC02,Check system
GAS00380,PRT001,LOT103,8/2/25 15:40,CO2,281.02,37.35,19.9,26.56,Open,Fail,OP109,GMC05,Check system
GAS00381,PRT007,LOT107,8/2/25 15:45,O2,185.57,35.51,31.44,21.19,Closed,Fail,OP107,GMC04,Check system
GAS00382,PRT010,LOT115,8/2/25 15:50,CO2,57.28,38.18,54.97,29.56,Closed,Success,OP106,GMC02,Stable flow
GAS00383,PRT005,LOT107,8/2/25 15:55,CO2,172.74,35.6,27.01,28.8,Closed,Fail,OP103,GMC04,Check system
GAS00384,PRT004,LOT100,8/2/25 16:00,CO2,108.43,30.77,42.14,25.26,Open,Success,OP109,GMC02,Stable flow
GAS00385,PRT001,LOT115,8/2/25 16:05,CO2,140.78,39.01,69.18,24.1,Open,Fail,OP108,GMC04,Check system
GAS00386,PRT007,LOT109,8/2/25 16:10,Ar,178.52,38.59,73.95,28.48,Open,Fail,OP105,GMC02,Check system
GAS00387,PRT003,LOT113,8/2/25 16:15,O2,290.43,39.04,59.66,23.79,Open,Fail,OP101,GMC03,Check system
GAS00388,PRT007,LOT113,8/2/25 16:20,N2,88.7,36.83,5.18,26.45,Closed,Success,OP101,GMC04,Stable flow
GAS00389,PRT003,LOT110,8/2/25 16:25,CO2,107.46,32.98,78.7,25.32,Closed,Fail,OP103,GMC01,Check system
GAS00390,PRT005,LOT111,8/2/25 16:30,O2,297.98,37.09,36.75,20.03,Open,Success,OP108,GMC01,Stable flow
GAS00391,PRT008,LOT107,8/2/25 16:35,CO2,83.36,37.35,71.04,20.44,Closed,Success,OP107,GMC03,Stable flow
GAS00392,PRT006,LOT106,8/2/25 16:40,O2,294.52,31.69,28.28,24.26,Open,Fail,OP102,GMC02,Check system
GAS00393,PRT005,LOT108,8/2/25 16:45,Ar,265.54,37.06,57.72,23.5,Closed,Success,OP104,GMC03,Stable flow
GAS00394,PRT009,LOT101,8/2/25 16:50,O2,208.14,32.67,14.16,28.34,Open,Fail,OP109,GMC02,Check system
GAS00395,PRT009,LOT108,8/2/25 16:55,N2,182.95,37.42,10.36,22.4,Closed,Fail,OP105,GMC03,Check system
GAS00396,PRT002,LOT102,8/2/25 17:00,CO2,83.62,36.86,53.35,27.69,Closed,Fail,OP106,GMC01,Check system
GAS00397,PRT004,LOT104,8/2/25 17:05,Ar,56.1,32.47,13.62,26.06,Open,Fail,OP103,GMC04,Check system
GAS00398,PRT008,LOT116,8/2/25 17:10,N2,249.66,33.64,66.46,20.24,Closed,Success,OP101,GMC05,Stable flow
GAS00399,PRT005,LOT105,8/2/25 17:15,CO2,178.49,33.16,16.86,21.04,Open,Success,OP104,GMC04,Stable flow
GAS00400,PRT008,LOT107,8/2/25 17:20,Ar,188.89,33.7,72.37,25.32,Closed,Fail,OP108,GMC04,Check system
GAS00401,PRT008,LOT117,8/2/25 17:25,CO2,199.63,39.06,44.91,23.66,Closed,Fail,OP104,GMC03,Check system
GAS00402,PRT005,LOT106,8/2/25 17:30,O2,245.97,34.33,9.07,22.46,Open,Fail,OP103,GMC03,Check system
GAS00403,PRT004,LOT108,8/2/25 17:35,CO2,299.3,32.83,17.99,23.64,Closed,Success,OP106,GMC01,Stable flow
GAS00404,PRT007,LOT116,8/2/25 17:40,Ar,188.79,30.82,43.31,22.55,Open,Success,OP105,GMC04,Stable flow
GAS00405,PRT007,LOT105,8/2/25 17:45,CO2,52.4,32.77,62.23,21.79,Closed,Fail,OP108,GMC03,Check system
GAS00406,PRT002,LOT105,8/2/25 17:50,N2,149.66,30.5,70.41,21.46,Closed,Success,OP107,GMC01,Stable flow
GAS00407,PRT004,LOT101,8/2/25 17:55,CO2,293.51,35.91,56.46,28.78,Closed,Fail,OP104,GMC05,Check system
GAS00408,PRT006,LOT113,8/2/25 18:00,N2,60.71,39.23,8.44,24.28,Closed,Fail,OP109,GMC02,Check system
GAS00409,PRT010,LOT112,8/2/25 18:05,Ar,73.38,33.36,51.65,28.37,Open,Success,OP108,GMC04,Stable flow
GAS00410,PRT010,LOT107,8/2/25 18:10,O2,159.84,32.47,32.2,22.27,Open,Fail,OP103,GMC04,Check system
GAS00411,PRT006,LOT109,8/2/25 18:15,Ar,183.7,38.01,54.84,24.26,Closed,Success,OP107,GMC04,Stable flow
GAS00412,PRT006,LOT113,8/2/25 18:20,Ar,98.22,36.23,18.88,20.59,Open,Success,OP101,GMC02,Stable flow
GAS00413,PRT006,LOT117,8/2/25 18:25,Ar,296.82,33.8,36.71,23.75,Open,Fail,OP101,GMC02,Check system
GAS00414,PRT008,LOT114,8/2/25 18:30,CO2,158.3,35.72,76.68,27.36,Open,Success,OP103,GMC04,Stable flow
GAS00415,PRT004,LOT117,8/2/25 18:35,Ar,294.57,39.65,29.65,24.76,Open,Fail,OP105,GMC04,Check system
GAS00416,PRT008,LOT116,8/2/25 18:40,N2,144.36,39.62,12.23,29.87,Closed,Fail,OP109,GMC03,Check system
